37,37,38,40,39,39,39,39,39,38,37,37,40,42,41,39,39,39,38,37,48,47,43,42,42,39,39,37,36,32,48,48,45,43,43,38,34,34,31,27,48,48,45,45,42,34,32,30,27,27,48,48,45,45,39,36,30,27,27,27,44,44,43,39,36,33,32,29,27,27,44,44,40,35,35,33,32,32,29,27,44,44,39,35,35,35,33,32,32,29,44,44,39,35,35,35,35,33,32,32
37,37,39,42,40,40,40,40,40,39,37,37,43,45,43,41,40,40,39,39,49,48,45,45,45,42,40,39,39,35,49,49,46,45,45,41,37,38,35,31,49,49,46,46,44,38,39,34,31,31,49,49,46,46,40,38,32,31,31,31,45,45,44,39,38,35,34,32,31,31,45,45,40,34,34,34,34,34,32,31,46,46,40,34,34,34,34,34,34,32,47,47,40,34,34,34,34,34,34,34
41,41,43,43,39,39,39,41,43,42,41,41,45,47,44,42,41,43,42,42,53,52,49,47,47,44,43,42,42,38,53,53,51,48,47,44,42,42,38,34,53,53,51,51,47,42,44,39,34,34,53,53,51,51,45,43,36,34,34,34,48,48,48,44,43,40,40,36,34,34,48,48,44,39,39,39,40,40,36,34,48,48,43,39,39,39,39,40,40,36,49,49,43,39,39,39,39,39,40,40
46,46,45,43,41,41,41,42,43,43,46,46,45,45,43,42,42,43,43,43,52,51,48,46,45,44,43,43,43,42,52,52,50,48,48,45,44,45,43,41,52,52,50,50,48,47,49,44,41,41,52,52,50,50,48,48,44,41,41,41,51,51,50,49,48,47,49,44,41,41,51,51,50,50,50,49,49,49,44,41,51,51,50,50,50,50,49,49,49,44,51,51,50,50,50,50,50,49,49,49
44,44,43,42,42,42,42,42,42,42,44,44,43,43,42,42,42,42,42,42,48,47,44,43,43,43,42,42,42,42,48,48,46,45,45,43,43,43,42,43,48,48,46,46,45,44,44,43,43,43,48,48,46,46,46,46,44,43,43,43,48,48,47,46,46,44,44,43,43,43,48,48,47,47,47,45,44,44,43,43,48,48,47,47,47,47,45,44,44,43,49,49,47,47,47,47,47,45,44,44
38,38,39,40,38,38,38,39,40,40,38,38,41,42,40,39,39,40,40,40,57,54,46,43,42,42,40,41,41,41,57,57,47,45,45,43,44,43,42,41,57,57,47,47,46,45,44,43,41,41,57,57,47,47,47,47,44,41,41,41,44,44,46,46,47,45,44,42,41,41,44,44,44,45,45,44,44,44,42,41,44,44,44,45,45,45,44,44,44,42,45,45,44,45,45,45,45,44,44,44
35,35,39,43,37,37,37,42,48,47,35,35,45,49,45,42,44,48,47,47,46,46,48,49,49,48,48,47,47,45,46,46,49,49,49,47,45,46,45,44,46,46,49,49,49,47,47,45,44,44,46,46,49,49,49,49,46,44,44,44,44,44,46,47,49,46,44,44,44,44,44,44,44,45,45,44,44,44,44,44,43,43,44,45,45,45,44,44,44,44,43,43,44,45,45,45,45,44,44,44
37,37,41,43,35,35,35,51,66,65,37,37,46,50,45,46,55,66,64,63,44,44,47,49,50,55,66,60,60,54,44,44,46,48,49,52,50,54,51,45,44,44,46,46,48,49,51,48,45,45,44,44,46,46,48,50,47,45,45,45,47,47,45,46,50,48,48,46,45,45,47,47,45,44,44,46,48,48,46,45,45,45,44,44,44,44,46,48,48,46,44,44,44,44,44,44,44,46,48,48
39,39,42,43,36,36,36,48,60,59,39,39,47,50,45,45,52,60,59,58,45,45,47,49,50,53,60,57,57,52,45,45,45,46,47,51,53,54,51,46,45,45,45,45,47,50,50,49,46,46,45,45,45,45,50,53,49,46,46,46,46,46,45,46,53,49,47,47,46,46,46,46,44,42,42,44,47,47,46,46,45,45,43,42,42,42,44,47,47,46,44,44,43,42,42,42,42,44,47,47
41,41,42,40,34,34,34,38,43,43,41,41,44,46,42,39,40,43,43,43,51,50,47,46,46,45,43,45,45,44,51,51,47,46,46,47,51,48,46,45,51,51,47,47,47,48,47,47,45,45,51,51,47,47,49,50,47,45,45,45,45,45,46,46,50,47,46,45,45,45,45,45,44,44,44,45,46,46,45,45,44,44,44,44,44,44,45,46,46,45,43,43,43,44,44,44,44,45,46,46
43,43,45,42,35,35,35,40,46,46,43,43,47,49,44,41,42,46,48,48,49,48,48,50,49,51,46,52,51,47,49,49,46,49,52,53,65,55,49,44,49,49,46,46,48,50,47,48,44,44,49,49,46,46,47,48,46,44,44,44,46,46,46,45,48,45,43,44,44,44,46,46,44,43,43,43,43,43,43,44,43,43,43,43,43,43,43,43,43,43,41,41,42,43,43,43,43,43,43,43
44,44,45,43,38,38,38,40,43,43,44,44,47,48,44,41,41,43,43,43,47,47,47,48,48,46,43,44,44,44,47,47,48,48,50,47,48,46,45,45,47,47,48,48,48,47,47,46,45,45,47,47,48,48,47,47,46,45,45,45,48,48,47,46,47,45,44,44,45,45,48,48,45,43,43,43,44,44,44,45,45,45,44,43,43,43,43,44,44,44,42,42,43,43,43,43,43,43,44,44
45,45,46,43,39,39,39,42,46,46,45,45,47,48,45,43,43,46,46,46,49,48,47,48,48,47,46,46,46,45,49,49,46,47,48,47,48,47,45,44,49,49,46,46,46,46,46,45,44,44,49,49,46,46,46,46,44,44,44,44,45,45,45,44,46,44,42,43,44,44,45,45,43,42,42,42,42,42,43,44,44,44,43,42,42,42,42,42,42,43,43,43,42,42,42,42,42,42,42,42
46,46,47,43,37,37,37,41,45,45,46,46,48,49,45,42,42,45,45,45,45,45,47,48,49,47,45,45,45,45,45,45,45,47,48,47,47,46,45,45,45,45,45,45,46,46,47,46,45,45,46,45,45,45,45,46,45,45,45,45,46,46,44,43,46,44,43,44,45,45,46,46,43,40,40,41,43,43,44,45,44,44,42,40,40,40,41,43,43,44,42,42,41,40,40,40,40,41,43,43
45,45,45,43,40,40,40,42,45,45,45,45,46,47,44,43,43,45,45,45,44,44,45,46,47,46,45,45,45,44,44,44,44,45,45,45,47,45,44,43,42,44,44,44,44,44,44,44,43,43,41,42,44,44,44,45,43,43,43,43,41,41,42,42,45,43,41,42,43,43,41,41,40,40,40,40,41,41,42,43,41,41,40,40,40,40,40,41,41,42,42,42,40,40,40,40,40,40,41,41
44,44,44,41,37,37,37,40,44,44,44,44,45,46,43,41,41,44,44,44,44,43,44,45,46,45,44,44,44,43,44,44,42,44,45,45,46,45,43,42,44,44,42,42,43,44,44,43,42,42,44,44,42,42,43,44,43,42,42,42,39,39,40,41,44,42,40,41,42,42,39,39,39,39,39,39,40,40,41,42,39,39,39,39,39,39,39,40,40,41,39,39,39,39,39,39,39,39,40,40
42,42,42,41,39,39,39,41,43,43,42,42,43,44,42,41,41,43,43,43,43,42,41,43,44,43,43,43,43,42,43,43,39,41,42,43,45,43,42,41,43,43,39,39,40,42,42,41,41,41,43,43,39,39,41,42,39,41,41,41,36,36,38,39,42,39,36,38,41,41,36,36,36,38,38,37,36,36,38,41,36,36,37,38,38,38,37,36,36,38,37,37,37,38,38,38,38,36,36,36
42,42,42,39,35,35,35,39,43,43,42,42,42,43,40,39,40,43,43,43,42,41,41,42,43,43,43,43,43,42,42,42,39,41,42,42,45,43,41,41,42,42,39,39,40,40,39,40,41,41,42,42,39,39,39,40,38,41,41,41,40,40,39,38,40,37,35,38,41,41,40,40,37,36,36,35,35,35,38,41,36,36,36,36,36,36,35,35,35,38,33,33,35,36,36,36,36,35,35,35
42,42,42,38,35,35,35,38,42,42,42,42,41,42,39,38,39,42,42,42,41,40,39,41,42,42,42,42,42,40,41,41,37,39,40,41,44,42,40,39,41,41,37,37,38,39,38,39,39,39,41,41,37,37,39,40,37,39,39,39,36,36,37,37,40,37,36,37,39,39,36,36,35,36,36,36,36,36,37,39,35,35,35,36,36,36,36,36,36,37,34,34,35,36,36,36,36,36,36,36
43,43,43,43,43,43,43,42,42,42,43,43,43,44,43,43,42,42,42,41,42,41,42,44,44,43,42,42,41,40,42,42,41,42,44,42,42,41,40,40,42,42,41,41,42,41,41,40,40,40,42,42,41,41,41,41,38,40,40,40,38,38,39,39,41,38,36,38,40,40,38,38,36,36,36,36,36,36,38,40,36,36,36,36,36,36,36,36,36,38,34,34,35,36,36,36,36,36,36,36
44,44,44,42,39,39,39,41,43,42,44,44,44,45,43,41,41,43,42,42,41,41,43,44,45,43,43,42,42,42,41,41,42,43,44,43,42,42,42,42,41,41,42,42,43,42,43,42,42,42,41,41,42,42,42,43,40,42,42,42,35,35,38,41,43,41,40,40,42,42,35,35,37,39,39,39,40,40,40,42,37,37,38,39,39,39,39,40,40,40,39,39,38,39,39,39,39,39,40,40
39,39,40,39,37,37,37,38,40,40,39,39,41,42,40,39,39,40,40,40,39,39,40,41,42,41,40,40,40,41,39,39,40,40,41,41,41,41,41,43,39,39,40,40,41,42,44,42,43,43,39,39,40,40,42,44,41,43,43,43,35,35,37,39,44,42,42,42,43,43,35,35,35,36,36,39,42,42,42,43,35,35,35,36,36,36,39,42,42,42,36,36,35,36,36,36,36,39,42,42
31,31,33,33,30,30,30,35,41,41,31,31,35,37,34,34,37,41,41,41,36,36,37,37,37,39,41,41,41,40,36,36,39,38,38,40,41,41,40,40,36,36,39,39,39,42,44,41,40,40,36,36,39,39,43,45,40,40,40,40,33,33,36,40,45,42,40,40,40,40,33,33,34,37,37,38,40,40,40,40,33,33,35,37,37,37,38,40,40,40,34,34,35,37,37,37,37,38,40,40
29,29,29,30,30,30,30,29,29,29,29,29,30,30,30,29,29,29,30,30,35,36,34,31,30,31,29,32,32,35,35,35,39,34,33,34,39,35,36,40,35,35,39,39,37,37,36,38,40,40,35,35,39,39,41,42,37,40,40,40,33,33,36,39,42,40,41,39,40,40,33,33,34,37,37,39,41,41,40,40,33,33,35,37,37,37,39,41,41,40,33,33,35,37,37,37,37,39,41,41
32,32,34,36,33,33,33,36,39,38,32,32,37,39,37,36,37,39,38,38,35,35,37,38,39,38,39,38,38,36,35,35,37,37,38,38,38,37,35,34,35,35,37,37,37,36,36,35,34,34,35,35,37,37,37,38,32,34,34,34,34,34,35,35,38,34,33,33,34,34,34,34,33,33,33,33,33,33,33,34,33,33,33,33,33,33,33,33,33,33,32,32,32,33,33,33,33,33,33,33
34,34,34,34,34,34,34,36,38,38,34,34,34,35,34,35,36,38,38,38,33,33,34,34,35,36,38,38,38,37,33,33,34,34,34,36,40,38,37,38,33,33,34,34,35,37,37,37,38,38,33,33,34,34,37,39,35,38,38,38,28,28,31,34,39,36,35,36,38,38,28,28,29,32,32,33,35,35,36,38,27,27,29,32,32,32,33,35,35,36,27,27,29,32,32,32,32,33,35,35
26,26,27,28,26,26,26,28,30,30,26,26,32,30,28,28,28,30,30,30,30,30,36,43,30,36,30,30,30,30,30,30,33,46,69,41,31,30,30,32,30,30,33,33,48,37,30,30,32,32,30,30,33,33,35,36,29,32,32,32,27,27,30,33,36,32,31,31,32,32,27,27,29,32,32,31,31,31,31,32,29,29,30,32,32,32,31,31,31,31,32,32,31,32,32,32,32,31,31,31
39,39,45,43,28,28,28,34,40,40,39,39,51,57,47,38,36,40,40,40,41,40,45,51,57,46,40,41,40,38,41,41,37,42,40,43,43,41,38,35,41,41,37,37,38,38,39,37,35,35,41,41,37,37,37,38,33,35,35,35,41,41,39,37,38,35,35,34,35,35,41,41,38,37,37,36,35,35,34,35,38,38,37,37,37,37,36,35,35,34,36,36,36,37,37,37,37,35,35,35
50,50,52,43,30,30,30,42,54,54,50,50,54,56,47,42,46,54,54,54,56,55,54,54,56,55,54,55,54,50,56,56,53,53,52,54,59,55,51,46,56,56,53,53,52,51,50,49,46,46,56,56,53,53,51,51,45,46,46,46,50,50,51,49,51,49,51,47,46,46,50,50,46,43,43,47,51,51,48,46,49,49,46,43,43,43,47,51,51,48,48,48,45,43,43,43,43,47,51,51
61,61,57,45,40,40,40,45,50,50,61,61,53,51,47,45,46,50,50,50,60,59,54,51,51,51,50,50,50,48,60,60,56,53,53,51,51,50,48,47,60,60,56,56,54,51,51,49,47,47,60,60,56,56,55,55,47,47,47,47,50,50,53,52,55,50,48,47,47,47,50,50,48,47,47,47,48,48,47,47,50,50,48,47,47,47,47,48,48,47,51,51,48,47,47,47,47,47,48,48
59,59,59,45,31,31,31,41,50,50,59,59,59,59,49,42,43,50,50,50,57,59,62,61,59,55,50,50,50,50,57,57,68,65,67,57,50,52,51,50,57,57,68,68,68,61,59,53,50,50,57,57,68,68,70,71,53,50,50,50,52,52,58,62,71,62,59,54,50,50,52,52,50,49,49,54,59,59,54,50,51,51,50,49,49,49,54,59,59,54,51,51,50,49,49,49,49,54,59,59
50,50,56,53,37,37,37,42,47,47,50,50,63,68,57,47,43,47,47,47,54,55,63,68,68,58,47,48,48,48,54,54,61,65,68,58,50,51,50,50,54,54,61,61,64,59,60,53,50,50,54,54,61,61,63,64,49,50,50,50,51,51,54,57,64,53,46,48,50,50,51,51,49,47,47,46,46,46,48,50,50,50,48,47,47,47,46,46,46,48,49,49,48,47,47,47,47,46,46,46
50,50,53,47,33,33,33,42,51,51,50,50,57,60,51,44,45,51,51,51,55,54,55,58,60,55,51,52,51,49,55,55,51,54,54,54,54,52,49,47,55,55,51,51,53,52,51,49,47,47,55,55,51,51,53,55,46,47,47,47,50,50,50,50,55,48,44,45,47,47,50,50,47,45,45,44,44,44,45,47,48,48,46,45,45,45,44,44,44,45,46,46,45,45,45,45,45,44,44,44
51,51,50,45,41,41,41,45,50,50,51,51,50,50,47,45,47,50,50,50,54,53,50,50,50,50,50,50,50,47,54,54,50,50,52,50,50,50,47,45,54,54,50,50,51,50,50,47,45,45,54,54,50,50,52,53,47,45,45,45,46,46,48,48,53,49,46,45,45,45,46,46,44,43,43,44,46,46,45,45,45,45,44,43,43,43,44,46,46,45,44,44,43,43,43,43,43,44,46,46
50,50,50,46,40,40,40,45,51,50,50,50,51,52,48,45,47,51,50,50,52,50,50,52,52,51,51,50,50,50,52,52,47,50,52,50,49,49,50,52,52,52,47,47,50,49,50,49,52,52,52,52,47,47,50,52,44,52,52,52,40,40,44,46,52,46,42,46,52,52,40,40,40,42,42,42,42,42,46,52,40,40,41,42,42,42,42,42,42,46,40,40,41,42,42,42,42,42,42,42
46,46,46,46,44,44,44,45,47,46,46,46,47,48,46,45,46,47,46,46,46,45,45,47,48,46,47,46,46,45,46,46,43,45,46,46,45,45,44,44,46,46,43,43,45,45,45,44,44,44,46,46,43,43,47,49,42,44,44,44,37,37,40,42,49,45,43,43,44,44,37,37,36,36,36,39,43,43,43,44,35,35,35,36,36,36,39,43,43,43,34,34,35,36,36,36,36,40,43,43
42,42,42,40,37,37,37,40,44,44,42,42,42,43,41,40,41,44,44,44,44,42,40,42,43,43,44,44,44,42,44,44,37,40,42,43,44,44,42,40,44,44,37,37,40,42,44,41,40,40,44,44,37,37,41,43,37,40,40,40,33,33,35,36,43,39,37,38,40,40,33,33,31,31,31,34,37,37,38,40,31,31,31,31,31,31,34,37,37,38,29,29,30,31,31,31,31,34,37,37
37,37,37,37,36,36,36,38,40,39,37,37,37,38,37,37,38,40,39,39,41,38,35,37,38,38,40,39,38,35,41,41,32,34,35,36,37,37,34,31,41,41,32,32,33,33,35,32,31,31,41,41,32,32,33,34,25,31,31,31,29,29,31,30,34,29,27,28,31,31,29,29,27,25,25,26,27,27,28,31,27,27,26,25,25,25,26,27,27,28,26,26,25,25,25,25,25,26,27,27
32,32,32,33,33,33,33,34,36,35,32,32,32,33,33,33,35,36,35,34,38,34,30,32,33,33,36,34,33,29,38,38,25,28,30,31,31,31,28,25,38,38,25,25,27,26,27,25,25,25,38,38,25,25,25,25,18,25,25,25,22,22,24,22,25,21,19,21,25,25,22,22,20,18,18,18,19,19,21,25,22,22,20,18,18,18,18,19,19,21,22,22,20,18,18,18,18,18,19,19
27,27,27,28,30,30,30,28,28,27,27,27,26,27,28,28,28,28,27,26,34,29,23,25,27,25,28,26,25,21,34,34,17,21,22,23,23,22,20,17,34,34,17,17,19,19,17,17,17,17,34,34,17,17,19,20,15,17,17,17,13,13,17,17,20,16,14,15,17,17,13,13,14,15,15,14,14,14,15,17,15,15,15,15,15,15,14,14,14,15,18,18,16,15,15,15,15,14,14,14
25,25,23,23,28,28,28,24,21,20,25,25,21,20,22,24,23,21,20,19,29,26,20,20,20,19,21,19,18,16,29,29,18,19,20,18,16,16,15,14,29,29,18,18,18,15,14,13,14,14,29,29,18,18,17,17,11,14,14,14,9,9,15,17,17,13,12,12,14,14,9,9,12,16,16,14,12,12,12,14,10,10,13,16,16,16,14,12,12,12,12,12,13,16,16,16,16,13,12,12
21,21,20,21,25,25,25,20,16,15,21,21,18,18,20,21,19,16,15,15,28,24,18,17,18,16,16,15,15,13,28,28,15,16,16,15,15,15,13,12,28,28,15,15,15,14,14,13,12,12,28,28,15,15,15,16,13,12,12,12,7,7,13,13,16,13,10,11,12,12,7,7,8,10,10,10,10,10,11,12,7,7,8,10,10,10,10,10,10,11,8,8,8,10,10,10,10,10,10,10
22,22,19,18,22,22,22,20,20,19,22,22,16,15,17,19,20,20,19,19,23,20,14,15,15,17,20,19,18,15,23,23,11,13,15,16,19,17,14,12,23,23,11,11,13,13,11,12,12,12,23,23,11,11,12,13,10,12,12,12,7,7,10,10,13,10,8,10,12,12,7,7,7,9,9,8,8,8,10,12,7,7,8,9,9,9,8,8,8,10,7,7,8,9,9,9,9,8,8,8
21,21,21,22,24,24,24,21,20,19,21,21,20,21,22,22,21,20,19,19,26,24,21,20,21,19,20,19,18,15,26,26,21,20,20,18,17,16,14,12,26,26,21,21,19,13,12,12,12,12,26,26,21,21,15,13,10,12,12,12,6,6,14,14,13,10,9,10,12,12,6,6,7,9,9,9,9,9,10,12,7,7,8,9,9,9,9,9,9,10,8,8,8,9,9,9,9,9,9,9
21,21,23,28,29,29,29,26,25,24,21,21,26,28,28,27,26,25,24,24,39,36,29,28,28,26,25,24,23,19,39,39,28,28,28,24,24,22,18,14,39,39,28,28,26,19,15,15,14,14,39,39,28,28,22,20,13,14,14,14,5,5,19,21,20,14,9,11,14,14,5,5,10,17,17,13,9,9,11,14,7,7,12,17,17,17,13,9,9,11,10,10,13,17,17,17,17,12,9,9
15,15,17,19,16,16,16,17,18,18,15,15,21,23,20,18,17,18,18,18,24,24,23,23,23,21,18,19,19,18,24,24,24,23,23,21,21,20,19,18,24,24,24,24,24,22,22,19,18,18,24,24,24,24,26,27,17,18,18,18,9,9,17,21,27,18,11,15,18,18,9,9,10,13,13,12,11,11,14,18,9,9,11,13,13,13,12,11,11,14,9,9,11,13,13,13,13,11,11,11
11,11,14,21,20,17,14,13,13,13,11,11,18,21,21,17,13,13,13,13,13,13,17,20,21,16,13,13,13,13,13,13,16,17,18,17,15,15,14,14,13,13,16,16,18,20,20,17,14,14,13,13,16,16,22,26,19,14,14,14,8,8,12,17,26,19,13,14,14,14,8,8,9,11,11,12,13,13,13,14,7,7,9,11,11,11,12,13,13,13,7,7,9,11,11,11,11,12,13,13
5,5,7,11,11,11,11,12,12,11,5,5,9,11,11,11,12,12,11,11,14,12,10,10,11,10,12,11,10,9,14,14,8,9,10,9,9,9,8,8,14,14,8,8,10,11,8,8,8,8,14,14,8,8,12,15,12,8,8,8,6,6,8,12,15,13,13,10,8,8,6,6,9,14,14,13,13,13,10,8,6,6,10,14,14,14,13,13,13,10,6,6,10,14,14,14,14,13,13,13
5,5,5,5,5,6,6,7,7,6,5,5,5,5,5,6,7,7,6,6,5,5,5,5,5,5,7,6,6,5,5,5,6,5,5,5,5,5,5,6,5,5,6,6,6,6,5,5,6,6,5,5,6,6,7,8,8,6,6,6,5,5,5,6,8,6,5,6,6,6,5,5,5,6,6,5,5,5,5,6,5,5,5,6,6,6,5,5,5,5,5,5,5,6,6,6,6,5,5,5
6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,5,8,7,6,6,6,5,6,5,5,5,8,8,7,6,6,5,5,5,5,5,8,8,7,7,6,6,6,5,5,5,8,8,7,7,7,8,7,5,5,5,6,6,6,6,8,7,6,5,5,5,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,5,7,7,6,6,6,6,6,6,6,6
9,9,9,9,9,9,9,7,7,7,9,9,9,9,9,9,7,7,7,7,11,10,9,9,9,8,7,7,7,7,11,11,10,9,9,8,7,7,7,7,11,11,10,10,9,9,9,8,7,7,11,11,10,10,10,10,9,7,7,7,9,9,9,10,10,9,9,8,7,7,9,9,9,10,10,9,9,9,8,7,9,9,9,10,10,10,9,9,9,8,9,9,9,10,10,10,10,9,9,9
12,12,17,28,28,28,28,17,10,10,12,12,22,28,28,28,17,10,10,10,15,14,18,22,28,19,10,10,10,9,15,15,13,15,12,13,10,10,9,9,15,15,13,13,12,11,10,10,9,9,15,15,13,13,13,13,12,9,9,9,13,13,13,13,13,12,12,10,9,9,13,13,13,14,14,13,12,12,10,9,12,12,13,14,14,14,13,12,12,10,12,12,13,14,14,14,14,12,12,12
13,13,13,15,15,15,15,14,14,14,13,13,14,15,15,15,14,14,14,14,23,21,17,15,15,15,14,14,14,14,23,23,18,16,16,15,14,14,14,15,23,23,18,18,17,16,15,15,15,15,23,23,18,18,18,18,17,15,15,15,17,17,18,19,18,17,16,15,15,15,17,17,19,23,23,19,16,16,15,15,17,17,20,23,23,23,19,16,16,15,17,17,20,23,23,23,23,18,16,16
11,11,13,17,17,17,17,18,20,20,11,11,15,17,17,17,18,20,20,20,23,22,20,18,17,19,20,20,20,20,23,23,22,21,22,20,20,20,20,20,23,23,22,22,22,22,20,20,20,20,23,23,22,22,23,24,25,20,20,20,24,24,23,23,24,23,22,21,20,20,24,24,24,24,24,23,22,22,21,20,24,24,24,24,24,24,23,22,22,21,25,25,24,24,24,24,24,22,22,22
11,11,12,14,14,14,14,15,17,17,11,11,13,14,14,14,15,17,17,17,23,25,22,16,14,16,17,17,17,21,23,23,31,23,21,18,17,17,22,29,23,23,31,31,27,24,18,23,29,29,23,23,31,31,31,32,30,29,29,29,27,27,28,30,32,30,29,29,29,29,27,27,28,30,30,29,29,29,29,29,29,29,29,30,30,30,29,29,29,29,32,32,30,30,30,30,30,29,29,29
19,19,20,22,22,22,22,22,23,23,19,19,22,22,22,22,23,23,23,23,30,31,29,25,22,25,23,23,23,26,30,30,36,32,33,26,23,24,27,32,30,30,36,36,35,32,27,29,32,32,30,30,36,36,39,41,33,32,32,32,37,37,35,37,41,34,28,30,32,32,37,37,35,35,35,31,28,28,30,32,33,33,34,35,35,35,31,28,28,30,29,29,32,35,35,35,35,30,28,28
25,25,26,30,30,30,30,27,26,26,25,25,29,30,30,30,28,26,26,26,34,35,35,32,30,31,26,26,26,26,34,34,40,37,38,31,26,26,26,27,34,34,40,40,39,33,28,27,27,27,34,34,40,40,41,42,31,27,27,27,36,36,37,38,42,33,26,27,27,27,36,36,35,35,35,30,26,26,26,27,35,35,35,35,35,35,30,26,26,26,34,34,34,35,35,35,35,29,26,26
25,25,28,36,36,36,36,34,33,33,25,25,33,36,36,36,34,33,33,33,32,33,36,37,36,36,33,33,33,35,32,32,39,38,40,36,33,34,36,39,32,32,39,39,40,38,38,37,39,39,32,32,39,39,41,42,37,39,39,39,32,32,35,38,42,38,36,37,39,39,32,32,33,36,36,36,36,36,37,39,32,32,34,36,36,36,36,36,36,37,32,32,34,36,36,36,36,36,36,36
22,22,27,38,38,38,38,36,36,36,22,22,33,38,38,38,36,36,36,35,39,38,37,36,38,36,36,36,35,33,39,39,38,36,33,35,36,35,33,31,39,39,38,38,35,34,35,33,31,31,39,39,38,38,36,35,32,31,31,31,28,28,33,34,35,32,31,31,31,31,28,28,28,30,30,30,31,31,31,31,28,28,29,30,30,30,30,31,31,31,28,28,29,30,30,30,30,30,31,31
22,22,26,35,35,35,35,34,35,35,22,22,31,35,35,35,34,35,35,34,36,35,34,34,35,34,35,35,34,32,36,36,34,33,33,34,35,34,32,30,36,36,34,34,33,34,33,32,30,30,36,36,34,34,34,35,34,30,30,30,22,22,28,31,35,32,30,30,30,30,22,22,23,25,25,27,30,30,30,30,24,24,24,25,25,25,27,30,30,30,26,26,25,25,25,25,25,27,30,30
22,22,26,34,34,34,34,32,32,32,22,22,31,34,34,34,32,32,32,32,29,30,33,34,34,33,32,32,32,31,29,29,33,34,35,33,32,32,31,30,29,29,33,33,34,33,32,31,30,30,29,29,33,33,34,35,30,30,30,30,25,25,28,31,35,32,30,30,30,30,25,25,25,27,27,28,30,30,30,30,24,24,25,27,27,27,28,30,30,30,23,23,25,27,27,27,27,28,30,30
21,21,25,34,34,34,34,32,32,32,21,21,30,34,34,34,32,32,32,31,27,27,30,33,34,32,32,32,31,31,27,27,27,30,31,31,32,31,31,31,27,27,27,27,29,31,31,30,31,31,27,27,27,27,31,33,29,31,31,31,25,25,26,28,33,30,29,29,31,31,25,25,25,26,26,27,29,29,29,31,23,23,24,26,26,26,27,29,29,29,21,21,23,26,26,26,26,27,29,29
22,22,26,34,34,34,34,32,31,31,22,22,30,34,34,34,32,31,31,30,28,28,30,33,34,32,31,31,30,30,28,28,29,30,31,31,31,30,30,30,28,28,29,29,30,30,30,29,30,30,28,28,29,29,30,31,26,30,30,30,22,22,25,27,31,28,27,28,30,30,22,22,22,24,24,25,27,27,28,30,22,22,23,24,24,24,25,27,27,28,22,22,23,24,24,24,24,25,27,27
24,24,26,32,32,32,32,30,29,29,24,24,30,32,32,32,30,29,29,29,28,28,30,32,32,31,29,29,29,28,28,28,29,30,32,30,29,29,28,29,28,28,29,29,30,29,29,28,29,29,28,28,29,29,31,32,26,29,29,29,24,24,26,28,32,28,27,27,29,29,24,24,23,24,24,25,27,27,27,29,23,23,23,24,24,24,25,27,27,27,22,22,23,24,24,24,24,25,27,27
23,23,25,31,31,31,31,29,29,29,23,23,28,31,31,31,29,29,29,28,27,27,29,30,31,30,29,29,28,28,27,27,28,29,30,29,29,28,28,28,27,27,28,28,29,28,28,27,28,28,27,27,28,28,28,29,24,28,28,28,24,24,25,26,29,26,25,26,28,28,24,24,23,24,24,24,25,25,26,28,23,23,23,24,24,24,24,25,25,26,22,22,23,24,24,24,24,24,25,25
23,23,26,32,32,32,32,29,28,28,23,23,29,32,32,32,29,28,28,28,26,25,28,31,32,30,28,28,28,27,26,26,25,28,29,29,28,28,27,27,26,26,25,25,27,27,28,26,27,27,26,26,25,25,27,28,23,27,27,27,22,22,23,25,28,25,23,24,27,27,22,22,22,24,24,23,23,23,24,27,21,21,22,24,24,24,23,23,23,24,21,21,22,24,24,24,24,23,23,23
23,23,27,35,35,35,35,31,29,29,23,23,31,35,35,35,31,29,29,28,28,28,30,33,35,32,29,29,28,29,28,28,28,30,31,30,29,28,29,31,28,28,28,28,29,28,27,28,31,31,28,28,28,28,28,29,26,31,31,31,21,21,24,26,29,26,25,27,31,31,21,21,22,24,24,24,25,25,27,31,21,21,22,24,24,24,24,25,25,27,21,21,22,24,24,24,24,24,25,25
24,24,28,36,36,36,36,33,31,31,24,24,32,36,36,36,33,31,31,31,30,29,31,34,36,33,31,31,31,30,30,30,27,30,32,32,31,31,30,30,30,30,27,27,29,31,31,30,30,30,30,30,27,27,29,31,32,30,30,30,22,22,25,27,31,28,25,28,30,30,22,22,22,24,24,24,25,25,27,30,21,21,22,24,24,24,24,25,25,27,21,21,22,24,24,24,24,24,25,25
28,28,32,40,40,40,40,36,34,34,28,28,36,40,40,40,36,34,34,34,32,32,35,38,40,37,34,34,34,33,32,32,33,34,34,35,34,34,33,33,32,32,33,33,33,33,34,33,33,33,32,32,33,33,33,34,30,33,33,33,19,19,27,31,34,30,27,30,33,33,19,19,23,28,28,27,27,27,30,33,20,20,24,28,28,28,27,27,27,30,21,21,24,28,28,28,28,27,27,27
20,20,23,31,31,31,31,28,27,27,20,20,28,31,31,31,28,27,27,27,28,29,30,30,31,29,27,27,27,29,28,28,32,30,28,28,27,27,29,33,28,28,32,32,30,29,28,29,33,33,28,28,32,32,33,34,30,33,33,33,21,21,27,31,34,33,35,33,33,33,21,21,24,29,29,32,35,35,33,33,20,20,24,29,29,29,32,35,35,33,19,19,24,29,29,29,29,32,35,35
